Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.4158169793862,1.4562132376675,1.48606353186843,1.49536909755127,1.47675580253545,1.43814066910139,1.39478996981758,1.35529442643505,1.31555760676608,1.27768636604222,1.24116450246976,1.20325950587092,1.16396694963579,1.12641479134149,1.09136688717461,1.05824003448927
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,676623.3,675185.26,673747.22,672309.18,670871.14,669433.1,668208.3,666983.5,665758.7,664533.9,663309.1,662031.5,660753.8,659476.1,658198.5,656920.8
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719401,-5.28574413681751,5.11811814321163,3.66300792950094,3.64232267941347,1.35409196151679,2.84977325490688,3.29315152833387,2.63053242455089,2.11312913549695,2.19499472522698,-0.176599456271802,-8.30903465889521
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,877476221382.101,975387131716.089,1052696282278.87,1109989063586.62,900045350649.351,1057801295584.05,1180489601957.61,1201089987015.45,1274443084716.57,1315351183524.54,1171867608197.72,1078490651625.31,1158913035796.37,1222408203104.3,1269433932805.91,1073915880822.5
Mexico,MEX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,941098392797.58,983401498615.029,1005935610109.39,1017439334703.69,963660094723.917,1012981356870.87,1050086944297.42,1088334499223.12,1103071549191.52,1134506587182.86,1171867608197.72,1202693965604.17,1228108442202.22,1255065357728.63,1252848919131.02,1148749268216.83
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,432390,449710,462410,477410,461760,468940,480960,480710,469860,458320,472590,479250,471810,472140,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.07895088239964,4.18100922223476,4.2356679441149,4.30816070189315,4.10585136636662,4.11015715509391,4.1571204846157,4.09902758114925,3.95414657649222,3.80806346471111,3.87819450978334,3.88580937201112,3.78121582762561,3.74147772536983,..,..
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.56037473678589,7.80516932525804,8.40559864044189,7.48,9.26356315612793,9.8,10.3107233047485,10.8942823410034,11.45654296875,12.0521411895752,12.7457284927368,13.4986705780029,14.1690540313721,14.6539525985718,14.3,..
Central African Republic,CAF,Land area (sq. km),AG.LND.TOTL.K2,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980,622980
Central African Republic,CAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.3627533256972,14.3160051485309,14.1153274204234,11.0036647020449,9.84164990187971,11.6258010719319,13.127820098599,11.5501330018626,14.9729547921906,16.6757875879937,17.0676606236635,14.8218796578137,17.2597737600181,18.883624410786,16.4131499973129,16.413149997811
Central African Republic,CAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.7081835399254,22.0798650802068,23.4655715983662,23.4338571075068,21.6525965878002,22.8046808823724,21.3477982341309,21.5093155924689,23.4263327799409,36.4193044299887,36.0774871532986,35.7087643640963,39.8837719516938,46.9800224539673,35.7884500007215,35.7884500019206
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.476239246,2.671154854,8.099075514,13.33843158,19.91045791,22.32240228,22.4604103,25.7666098,30.58266921,25.88652999,27.65294881,27.51062987,25.57404521,27.41449024,33.61921611,..
Central African Republic,CAF,"Population, total",SP.POP.TOTL,4038380,4118075,4198004,4273368,4337623,4386765,4418639,4436411,4447945,4464171,4493171,4537683,4596023,4666375,4745179,4829764
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,1.96291420806523,1.95421997083513,1.92233530682987,1.77931008833321,1.49242271036163,1.12655511715726,0.723967672972794,0.401398611232931,0.259647553067029,0.364133903303029,0.647515777004538,0.985784078923095,1.2774834969372,1.5191174668345,1.67466162763351,1.76684499168083
Central African Republic,CAF,Forest area (sq. km),AG.LND.FRST.K2,227530,227230,226930,226630,226330,226030,225730,225430,225130,224830,224530,224230,223930,223630,223330,223030
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.908210514871953,4.77108543044105,4.60753485452025,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020231,4.75031684122342,4.52727821346231,3.78944359275462,3,0.829010003307488
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1337362392.15225,1460561215.4447,1697565948.65323,1985240986.18508,2059094048.26019,2142591375.85053,2437982839.63072,2510126699.05356,1691544192.38242,1894813504.52945,1695825708.45604,1825018190.85071,2072349794.23301,2220978978.17342,2220307368.69593,2380087758.04137
Central African Republic,CAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1835473616.95542,1923045631.27357,2011650629.00283,2052972567.42054,2229266668.2677,2332499960.04546,2430339361.11484,2553162910.07711,1624016448.55729,1625333047.06112,1695825708.45604,1776382802.68262,1856804594.29617,1927167157.0247,1984982171.73544,2001437872.50299
Central African Republic,CAF,CO2 emissions (kt),EN.ATM.CO2E.KT,240,260,260,260,260,270,290,300,300,300,310,310,310,330,..,..
Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0594297713439548,0.0631362954778628,0.061934195393811,0.0608419401277868,0.0599406633540997,0.061548772272962,0.0656310687521655,0.0676222288692369,0.0674468771533821,0.0672017268155723,0.068993590495443,0.0683168039724238,0.0674496189422899,0.0707187056333878,..,..
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.95550727844238,5.27909755706787,5.59963703155518,5.92336130142212,6.256507396698,6.4,8.98,7.85926008224487,8.11584758758545,8.4057731628418,7.7,9.2409553527832,10.9,10.1215171813965,8.4,..
Chad,TCD,Land area (sq. km),AG.LND.TOTL.K2,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200,1259200
Chad,TCD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.977274188704,47.5844412158485,44.5034938577556,42.694505409321,35.1383528798525,36.8456059033671,38.8772569320241,38.4680542162362,33.565591667753,34.1613628875217,30.0017608897127,26.2950367647059,33.8729624845644,36.1906824485852,36.7422534363826,26.4356902727631
Chad,TCD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.8694708381835,48.3287874187311,40.2275300057983,37.5951610058097,41.971111486519,43.5451033857492,41.8038179616174,42.1075654679737,39.0833240894528,42.4651602793754,36.5624034599938,37.001888368984,39.7020456976579,38.0140712835805,37.8282721194732,41.5731574738913
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.07990129,4.457133721,8.489128883,14.30667868,19.73435113,24.05682131,29.65507617,34.43385283,34.50146451,38.43476879,38.73436811,38.35901264,42.40996705,45.12373876,48.06483101,52.88702622
Chad,TCD,"Population, total",SP.POP.TOTL,10096630,10457122,10818031,11183589,11560142,11952134,12360986,12784748,13220433,13663562,14110971,14561658,15016761,15477727,15946882,16425859
Chad,TCD,Population growth (annual %),SP.POP.GROW,3.64986168707305,3.50815725715737,3.39310016650649,3.32331568496484,3.31157110166538,3.33466929345193,3.3635382470264,3.37076756399417,3.35106893405564,3.29689942062191,3.22199984419079,3.14393299725849,3.07750673636919,3.02350454795029,2.98613014725798,2.95935371013085
Chad,TCD,Forest area (sq. km),AG.LND.FRST.K2,59415,58592,57769,56946,56123,55300,54020,52740,51460,50180,48900,47690,46510,45350,44220,43130
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,17.3325337350837,0.648262014094513,3.27149957888643,3.05269153196828,4.21769555189633,13.5501008595489,0.0828697984381961,8.88257607170316,5.70000136285864,6.89998504532166,2.76767568484473,-6.25552708545281,-2.98869598553931,2.37403780037786,3.24718191743429,-0.947304885424217
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,6649307057.03314,7428701809.40597,8650138068.63161,10393834720.852,9290728773.35723,10668102734.8132,12172309522.6171,12367363677.6199,12953535495.8781,13940768065.6063,10950392219.9104,10097778353.7651,10000395242.1457,11239167048.4916,11314951342.7807,10829076801.729
Chad,TCD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6826958668.37461,6871215248.13962,7096007026.04689,7312626231.63889,7621050542.93753,8653710578.06277,8660881890.57623,9430191312.98703,9967712346.34747,10655483007.6061,10950392219.9104,10265387468.6306,9958586245.45557,10195006847.3059,10526057266.1328,10426343411.4082
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,800,820,880,950,970,1030,820,890,920,940,970,1020,1020,1070,..,..
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0792343583948307,0.0784154569488622,0.0813456718694927,0.0849458970639926,0.0839090038859384,0.0861770793399739,0.0663377500791603,0.069614199669794,0.0695892487031249,0.0687961162689495,0.068740840017317,0.0700469685526195,0.0679241016088623,0.0691315979407054,..,..
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.3155632019043,16.6,21.7350025177002,23.4463806152344,24.0308958348372,26.9036388397217,28.6619892120361,25.6,32.2556457519531,34.0846214294434,37.6,38.8670539855957,34.78,50.9,48.0212478637695,..
Mali,MLI,Land area (sq. km),AG.LND.TOTL.K2,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190
Mali,MLI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.9888693418902,28.4289450992381,24.1521111507005,25.1441899954037,21.7133136937268,22.8371701772321,22.7261779161711,27.8563400059191,24.9405402595496,22.5554869569717,24.0437085118274,23.4429129749282,22.2140939375412,24.5223744016967,25.705291132007,29.2394353836514
Mali,MLI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.1364564343947,32.547728736082,32.497635094203,38.3318260606405,28.8058792394168,35.1481270629138,31.1873798667489,31.2642545447676,39.8771206135254,38.0832205310376,39.5959311743242,40.320383449542,35.8543543888534,35.6224084021207,37.9534116321585,35.625546381079
Mali,MLI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.964424451,11.45879486,18.53933761,24.36354724,30.59057518,49.43988622,69.75324517,91.4474086,120.0580321,138.8051373,130.1634495,112.5365904,119.0233265,115.0846727,116.6214561,125.0101564
Mali,MLI,"Population, total",SP.POP.TOTL,12775509,13203378,13651455,14113578,14581427,15049352,15514593,15979492,16449854,16934213,17438772,17965448,18512429,19077755,19658023,20250834
Mali,MLI,Population growth (annual %),SP.POP.GROW,3.23303302794767,3.29427272038221,3.33734034128005,3.32912033840782,3.2611282849943,3.15863381986127,3.04461310886847,2.95250852174454,2.90104516964025,2.90194115938757,2.93599897717652,2.97543544750901,2.99919867073212,3.00806522834665,2.99625535273008,2.97104277387719
Mali,MLI,Forest area (sq. km),AG.LND.FRST.K2,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960,132960
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.53477877481288,4.66218687758322,3.49361681253744,4.77314508142975,4.80632226697864,5.31393527895875,3.21313378044307,-0.83673463153076,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.75616080770808,-1.235450447077
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,6247496491.29462,6905876385.35306,8156532185.6131,9838404004.93274,10232036863.4247,10689167195.3375,12995113407.2335,12442036265.1484,13242691429.5942,14364937996.8661,13104764333.9941,14026048690.7312,15365714371.3316,17070866299.0945,17280251193.9527,17465392915.9153
Mali,MLI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8788717854.20238,9198464304.70882,9519823400.15338,9974218382.5386,10453611461.6156,11009109608.9997,11362847028.7725,11267770152.5549,11526373172.2741,12342980274.424,13104764333.9941,13871694352.1975,14607651004.213,15301000869.7067,16028741076.2588,15830713922.9713
Mali,MLI,CO2 emissions (kt),EN.ATM.CO2E.KT,1650,1890,2070,2090,2510,2780,3120,3110,3050,3120,3410,4420,5050,5620,..,..
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.12915336680519,0.143145186027394,0.151632188656813,0.148084348277949,0.172136787435139,0.184725561605576,0.201100989242837,0.194624459901479,0.185411979948272,0.184242397329005,0.195541291554245,0.246027819623535,0.272789702529041,0.294583927721055,..,..
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.581428527832,98.4,98.7598114013672,98.8506622314453,99.71,99.6473236083984,99.691032409668,99.7168426513672,99.83,100,99.96,99.95,99.94,100,100,..
"Iran, Islamic Rep.",IRN,Land area (sq. km),AG.LND.TOTL.K2,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760,1628760
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.3308191865397,29.8690352505831,28.8436124054165,26.5771274521598,22.7114891378215,24.399653282909,25.6329524095113,24.1288637454206,26.8818571533025,23.1408614562004,19.7433861706823,22.4040259830324,24.9421780525071,33.2282760096373,25.26651512377,22.7663675942752
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.1096760770139,23.2983234638014,21.0436945171769,21.6522753219841,20.988091086537,19.3709904542309,17.5583398859431,23.2441919504836,23.4495407084631,21.4635588513507,19.2739145319547,20.810436305163,23.8384598572972,31.8225649823217,30.9065469814994,28.5279993569407
"Iran, Islamic Rep.",IRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.19929284,21.80616729,41.73180691,59.62235147,72.0673534,73.27808856,75.08948655,76.98918841,85.30929143,88.93108659,94.55563842,101.2018754,107.8997933,108.4623938,142.3903718,151.94722
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,69762345,70554756,71336476,72120608,72924833,73762519,74634959,75539881,76481963,77465769,78492208,79563991,80673888,81800204,82913893,83992953
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,1.16942405470936,1.1294694920759,1.10186922492709,1.09320472353014,1.10893970337967,1.14215042395487,1.17582867782158,1.20517252138084,1.23941932960237,1.27812132080551,1.31632102523348,1.35622574111708,1.38533380166753,1.38647833501238,1.35228980616831,1.29302669121629
"Iran, Islamic Rep.",IRN,Forest area (sq. km),AG.LND.FRST.K2,100088.2,101454.52,102820.84,104187.16,105553.48,106919.8,106919.8,106919.8,106919.8,106919.8,106919.8,107020.8,107105.9,107270.3,107434.7,107518.7
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.18980408728682,4.99979526181266,8.15577352358649,0.250856553493108,1.00738545790536,5.79793830169588,2.64571791806152,-7.44455702975874,-0.194073471015827,4.60341887988656,-1.32064511973016,13.3962426157509,3.75519645191902,-6.02597180315718,-6.78422367041092,3.38826166523735
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,226452138291.542,266298911661.144,349881601458.56,412336172446.849,416397025729.361,486807615326.147,580764902917.439,598868460912.847,460293149324.326,432687036177.818,384951479697.42,417983583565.54,445345256459.105,294356680624.658,258245497664.394,203471303952.344
"Iran, Islamic Rep.",IRN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,323279447495.346,339442757993.632,367126940577.809,368047902567.887,371755563616.481,393309721828.087,403715587611.97,373660750454.172,372935574065.941,390103360692.306,384951479697.42,436520513870.61,452912716719.377,425620324116.955,396745289342.132,410188057889.547
"Iran, Islamic Rep.",IRN,CO2 emissions (kt),EN.ATM.CO2E.KT,451200,490770,523740,534090,551430,550890,561730,571120,592480,610670,602230,605760,620780,629290,..,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.46767249581418,6.95587410152761,7.34182608067155,7.40551161188214,7.5616217043651,7.46842715607367,7.52636576111739,7.56050965979149,7.74666309231629,7.88309478990649,7.67248132451568,7.61349440100359,7.69493097940191,7.69301259933288,..,..
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.885561701316,100,99.8,100,100,100,100,99.8674911660777,100,100,100,100,100,100,100,..
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579380,579360,579330,579320,579320,579320,579320,579320,579320,579290,579290,579290,579300,579400,579400,579400
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.7297326846335,43.2186231235111,41.2899111443658,43.2598688559666,42.9288246983766,46.4565383259637,49.4061569340739,47.38283156146,42.8973826672717,48.5929618158503,52.5976795082231,49.2986194577187,48.1249163515559,45.2352356625927,41.2316912560049,39.0613579066496
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.9178374241513,45.9624295155199,46.7566495274968,50.9120232857868,44.547337921655,49.2731921273264,55.3989169701848,55.2399567951663,51.1042867829065,52.0988206677736,55.2089367899327,56.2225854554037,55.9100665598426,53.9645794092748,49.2795430350714,40.1140399593117
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.00536482,105.2767922,119.0876067,120.558086,119.4564211,117.7678197,121.9416066,130.8590206,138.4411243,144.2788474,142.0030379,133.1689539,131.3565115,127.753861,130.6294363,129.3411657
Ukraine,UKR,"Population, total",SP.POP.TOTL,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45154036,45004673,44831135,44622518,44386203,44134693
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.732800943705215,-0.676059672626708,-0.596871080118823,-0.541496740974727,-0.443841324029999,-0.397263167656909,-0.359600092788762,-0.246976481186878,-0.227691350050529,-0.479262000344597,-0.261249679711809,-0.331333796371949,-0.386345310894755,-0.466425620896808,-0.530994160113763,-0.568251538691365
Ukraine,UKR,Forest area (sq. km),AG.LND.FRST.K2,95290,95328,95366,95404,95442,95480,95698,95916,96134,96352,96570,96640,96710,96780,96840,96900
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.07123039402157,7.57142076203993,8.21584445097341,2.2434915977239,-15.1364679118992,4.0920043672827,5.44528081314668,0.152314965112083,0.045439093794883,-10.0788949842281,-9.77298721103519,2.4409819445784,2.35997228099491,3.4883623420827,3.19950386231294,-4.00000610071135
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,89239370109.4698,111884752475.248,148733861386.139,188111140643.985,121552777492.556,141209864408.488,169333048847.834,182592416468.527,190498811460.028,133503411375.739,91030959454.6961,93355993628.5042,112090530368.543,130891049796.879,153882982016.281,155498989149.587
Ukraine,UKR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,101005161395.226,108652687155.836,117579422924.362,120217307398.322,102020653239.426,106195342825.514,111977977452.847,112148536670.137,112199495948.904,100891026579.381,91030959454.6961,93253008738.9617,95453753896.395,98783526701.4211,101944109453.562,97866338856.1037
